-8.735058336183644245e-01,4.775626596986159100e+00,1.456607549932915413e+00,2.880275566174134383e+00,2.920569050158126512e+00,-2.209113551448087964e+00,-4.905462192659634790e-01,2.396873141370601701e+00,-2.217741863709540517e+00,-1.675465370015205568e-01
3.296523493471676503e+00,1.826202585309359749e+00,2.978510476122951944e-01,-1.299561606059439489e+00,7.198335748934110434e+00,2.125634666034498910e+00,8.919741417499773561e-01,-2.912875376648476511e+00,1.262557837049019360e+00,2.048052574074392229e+00
2.927953202828724510e+00,-1.164791270947153512e+00,-8.120621861188782598e-01,1.480641046660345905e+00,-1.722383182132743440e-01,8.731303734469778588e-01,7.190725627349909832e-01,-6.928970000825740438e-01,1.227171155619831699e+00,1.413741708040284983e+00
1.115012542500290360e+00,4.221496106852892227e-01,-7.681938701818161741e-01,9.608154735483753761e-01,1.250569572568280163e+00,3.161412812016771046e+00,3.557661311489330735e+00,4.448229894726232758e-01,1.692220936711057000e+00,2.770294190119812594e+00
5.226358442666682258e+00,3.495008825891853022e+00,1.303800867112458128e+00,1.354590191150326417e+00,-8.294962531650047488e-01,3.771870653228928116e+00,-2.728544669060766203e-01,1.032854756698718068e+00,1.887309981956114324e+00,2.831094878795087921e-01
9.418101136176254551e-01,1.519459485105671748e+00,2.283348582623621503e+00,-2.216586712234775991e+00,6.098078123143571005e-01,-2.216013457484987126e-01,-1.465247167215609991e+00,1.901742310079147513e+00,-8.737042283828074796e-01,2.525318153458318449e+00
1.411941194815900413e+00,3.670851880635574993e+00,1.462163106462746720e+00,-2.500546405241849679e-01,3.537560229994894945e-01,1.836871831729043891e-01,-2.065866693437867774e+00,7.904717051637091263e-01,2.405917968129753781e+00,-2.900749227345027492e+00
6.538052658896061908e-01,-1.124793319770732269e+00,-4.967313890140919730e-01,1.140523096065565317e-01,-2.596472893732225451e+00,-2.760297353911760343e-01,1.723333514136142330e+00,-1.609011705139196335e+00,2.820985597200761141e+00,3.464223145845197749e+00
1.905263756556430543e+00,2.555367637499402989e+00,-1.833770685167565029e+00,1.367550723863877771e+00,-2.807811663609367514e+00,-2.874914016560377039e+00,2.709032195832224765e+00,1.419053991557061911e+00,1.076593964183278906e+00,1.199470833916568058e+00
2.073058328504263220e-02,-1.592711908221832173e+00,1.786462344924827805e+00,1.558785883469005595e+00,1.121494602068652258e+00,2.607025943542434776e-01,3.376808929724195885e+00,5.162767658344818322e+00,2.474863911438720976e+00,1.699849434246445135e-01
